,hmean,smean,vmean,hmax,smax,vmax
200,11.341413333333334,8.268193333333333,4.950366666666667,188,162,114
201,0.8093733333333333,0.6452,0.42358666666666667,94,81,57
202,1.5765,1.28536,0.8721066666666667,102,87,89
203,0.5880333333333333,0.4589066666666667,0.32550666666666667,87,73,94
204,0.11232666666666667,0.07705333333333333,0.06331333333333333,85,66,54
205,0.11232666666666667,0.07705333333333333,0.06331333333333333,85,66,54
206,1.0136466666666666,0.5772466666666667,0.5579466666666667,100,60,62
207,1.0136466666666666,0.5772466666666667,0.5579466666666667,100,60,62
208,2.32466,1.2302266666666666,1.1362,132,81,80
209,2.32466,1.2302266666666666,1.1362,132,81,80
210,1.0944933333333333,0.6089333333333333,0.62482,83,68,56
211,11.94742,8.80572,5.2438,187,160,114
212,65.34054666666667,50.194273333333335,30.283413333333332,200,195,120
213,14.501613333333333,12.68134,6.819726666666667,194,163,118
214,7.041553333333334,6.25818,2.1736066666666667,173,143,105
215,13.670513333333334,10.290126666666668,7.29998,164,130,100
216,15.614833333333333,11.09132,7.00408,162,126,88
217,5.47058,3.7867266666666666,2.2483066666666667,114,99,68
218,6.82802,4.892386666666667,3.249286666666667,139,109,78
219,6.74374,4.708093333333333,3.1376666666666666,150,121,90
220,14.54354,10.759673333333334,6.80484,130,104,78
221,1.59588,1.08992,0.70932,117,93,71
222,1.04924,1.0507666666666666,1.0369933333333334,76,114,126
223,26.039646666666666,20.19605333333333,13.587653333333334,185,158,112
224,14.697093333333333,9.86634,5.18806,152,120,92
225,6.574606666666667,4.935186666666667,3.2289666666666665,130,110,79
226,23.247046666666666,17.4851,10.347873333333334,170,140,103
227,8.180706666666667,6.09614,3.81668,155,128,94
228,9.3101,6.835073333333333,4.277233333333333,160,133,97
229,14.623406666666666,10.586333333333334,6.326293333333333,161,132,91
230,18.968986666666666,14.030946666666667,8.602106666666666,153,124,91
231,13.430933333333334,9.54516,5.521226666666666,185,148,100
232,11.98172,8.452946666666667,4.4591,146,119,89
233,27.378846666666668,20.329293333333332,11.2683,192,148,101
234,19.162086666666667,14.86296,9.757666666666667,187,160,114
235,27.778126666666665,20.453466666666667,11.499113333333334,176,142,95
236,25.56872,18.808426666666666,11.14808,170,134,96
237,5.20118,4.1849533333333335,2.9483266666666665,176,144,107
238,12.77842,9.325166666666666,6.1155333333333335,139,114,84
239,31.319993333333333,27.493946666666666,10.375026666666667,163,122,98
240,22.28564,20.218766666666667,8.471926666666667,169,151,102
241,14.07774,12.87346,4.46776,113,106,67
242,27.916006666666668,20.284526666666668,12.275486666666668,147,115,89
243,27.916006666666668,20.284526666666668,12.275486666666668,147,115,89
244,8.9296,6.57884,3.8209333333333335,103,72,53
245,49.51892,39.047673333333336,26.6748,187,160,114
246,3.7880066666666665,2.7894266666666665,2.1704,110,88,67
247,3.7880066666666665,2.7894266666666665,2.1704,110,88,67
248,3.7880066666666665,2.7894266666666665,2.1704,110,88,67
249,2.34952,1.4989266666666667,1.09766,83,63,50
250,2.34952,1.4989266666666667,1.09766,83,63,50
251,2.34952,1.4989266666666667,1.09766,83,63,50
252,1.6151933333333333,1.05374,0.9402733333333333,125,100,75
253,0.4239466666666667,0.33672,0.15098666666666666,40,38,29
254,0.4239466666666667,0.33672,0.15098666666666666,40,38,29
255,7.050426666666667,5.10202,3.68142,133,108,81
256,3.74072,2.9738866666666666,1.99814,194,161,115
257,2.17884,1.5399333333333334,1.1739733333333333,110,88,67
258,4.3191,3.152486666666667,2.402146666666667,117,96,71
259,4.3191,3.152486666666667,2.402146666666667,117,96,71
260,4.3191,3.152486666666667,2.402146666666667,117,96,71
261,3.9829266666666667,2.88816,2.251133333333333,138,112,84
262,5.744886666666667,4.17918,3.163813333333333,133,107,81
263,3.6565266666666667,2.4128333333333334,1.63752,128,105,78
264,3.6565266666666667,2.4128333333333334,1.63752,128,105,78
265,0.6582133333333333,0.41754,0.31234,106,83,64
266,8.001493333333332,4.958873333333333,3.47768,104,82,63
267,3.4971466666666666,2.3679466666666666,1.1581066666666666,169,142,102
268,4.8739,3.0056066666666665,2.1158333333333332,71,51,43
269,4.8739,3.0056066666666665,2.1158333333333332,71,51,43
270,1.7683333333333333,1.10946,0.8207866666666667,75,58,45
271,6.33708,3.769066666666667,2.86786,76,55,45
272,8.41284,5.377713333333333,3.8882733333333332,128,102,77
273,8.41284,5.377713333333333,3.8882733333333332,128,102,77
274,1.9664733333333333,1.29448,0.9648,125,103,76
275,2.44186,1.7308333333333332,1.29904,107,87,65
276,3.4506266666666665,2.5731466666666667,1.9409333333333334,151,119,92
277,1.5194,0.8519733333333334,0.75912,91,68,55
278,3.90746,2.76158,1.5522133333333332,183,161,110
279,3.3295,1.7577866666666666,1.4736866666666666,66,43,40
280,2.1621,1.1266133333333332,0.9205666666666666,73,49,49
281,2.2615133333333333,1.3177333333333334,1.08258,101,66,61
282,4.632266666666666,2.603353333333333,2.390433333333333,103,67,62
283,2.55918,1.4769466666666666,1.3331266666666666,108,87,65
284,2.55918,1.4769466666666666,1.3331266666666666,108,87,65
285,2.4400733333333333,1.7470066666666666,1.21456,64,52,38
286,1.4426866666666667,0.8796466666666667,0.7113266666666667,48,38,31
287,1.4426866666666667,0.8796466666666667,0.7113266666666667,48,38,31
288,1.4426866666666667,0.8796466666666667,0.7113266666666667,48,38,31
289,3.09894,2.133766666666667,1.1028666666666667,170,141,103
290,2.89096,1.86994,1.3865933333333333,70,51,42
291,0.46404666666666666,0.28948,0.21777333333333335,91,74,55
292,0.46404666666666666,0.28948,0.21777333333333335,91,74,55
293,0.46404666666666666,0.28948,0.21777333333333335,91,74,55
294,0.5332333333333333,0.33015333333333335,0.27832,65,49,38
295,1.1483266666666667,0.7451333333333333,0.58636,73,50,42
296,1.1483266666666667,0.7451333333333333,0.58636,73,50,42
297,5.6577,3.8536866666666665,2.6812733333333334,81,52,44
298,5.6577,3.8536866666666665,2.6812733333333334,81,52,44
299,3.991346666666667,2.97522,2.3160266666666667,86,67,66
300,1.9265733333333332,1.36354,0.74666,169,140,103
301,11.658933333333334,10.07648,6.369186666666667,171,166,104
302,15.4002,15.216446666666666,8.930573333333333,192,254,152
303,4.640693333333333,3.6649533333333335,2.838826666666667,180,254,134
304,16.76318,15.14286,9.160866666666667,170,159,103
305,19.622006666666667,17.371093333333334,9.87296,174,149,106
306,95.625,73.74728666666667,45.78219333333333,191,144,99
307,111.35022666666667,83.02647333333333,47.3341,183,141,103
308,81.15349333333333,54.780986666666664,24.43256,186,155,112
309,62.323366666666665,45.03238,24.06142,188,158,114
310,59.53763333333333,42.38632,21.60372,168,138,101
311,4.92306,3.71698,2.291593333333333,188,159,113
312,90.61700666666667,62.08266,29.3894,194,161,116
313,105.67027333333333,74.35666,38.11248666666667,200,164,120
314,105.67027333333333,74.35666,38.11248666666667,200,164,120
315,79.98816666666667,56.49936666666667,29.253906666666666,200,169,120
316,88.58488666666666,62.151473333333335,31.241506666666666,198,162,117
317,0.5654266666666666,0.36792,0.26547333333333334,84,70,51
318,12.36512,13.561413333333334,7.5043066666666665,184,200,121
319,18.5606,22.32794,12.41636,175,194,220
320,5.41042,7.44326,3.885893333333333,218,200,178
321,5.6019266666666665,4.562553333333334,3.3192933333333334,191,158,116
322,3.8384466666666666,2.905553333333333,1.7042933333333334,189,158,113
323,6.08242,4.958226666666667,3.6202133333333335,188,155,114
324,83.0153,58.83664666666667,30.71142,194,162,117
325,85.11914,59.05512,29.882986666666667,186,156,112
326,85.11914,59.05512,29.882986666666667,186,156,112
327,73.10014,54.46286666666666,32.99039333333333,184,156,112
328,26.188506666666665,21.123626666666667,15.354206666666666,146,122,89
329,18.809026666666668,14.9342,11.010413333333334,132,109,80
330,0.4147666666666667,0.2757866666666667,0.23194666666666666,90,59,48
331,1.3072733333333333,0.89018,0.6906066666666667,135,90,65
332,0.05837333333333333,0.05024666666666667,0.033613333333333335,35,35,21
333,0.048786666666666666,0.042346666666666664,0.029633333333333334,35,30,21
334,2.0152666666666668,1.5450066666666666,0.94934,181,153,110
335,70.09802,52.00351333333333,31.30842,184,154,111
336,0.31059333333333333,0.26342,0.15804666666666667,91,73,55
337,81.35841333333333,60.98638666666667,36.698933333333336,190,168,115
338,0.17054666666666668,0.15677333333333332,0.09516,30,30,18
339,0.1333,0.11211333333333333,0.07729333333333334,44,37,26
340,0.28820666666666667,0.22398,0.16346,123,92,73
341,0.008393333333333333,0.0057666666666666665,0.00494,114,87,69
342,0.06193333333333333,0.046533333333333336,0.035153333333333335,79,60,48
343,0.13946,0.11001333333333334,0.07819333333333334,94,71,57
344,0.07116,0.03794,0.03164,56,40,34
345,0.17567333333333332,0.11660666666666666,0.07289333333333334,104,84,63
346,0.7725333333333333,0.4198733333333333,0.39815333333333336,81,59,49
347,0.92138,0.4132,0.40323333333333333,52,34,32
348,0.63278,0.3034,0.28086,92,82,56
349,74.48346,54.21362666666667,30.84608,184,157,111
350,3.327313333333333,2.60238,1.95342,146,122,89
351,2.97628,2.32098,1.7571866666666667,169,138,103
352,0.5047666666666667,0.20462,0.23683333333333334,70,42,46
353,0.3253533333333333,0.12488,0.15497333333333332,46,28,30
354,0.6096333333333334,0.26227333333333336,0.27581333333333335,73,58,44
355,0.9770866666666667,0.2951666666666667,0.3244533333333333,82,68,50
356,0.58302,0.4481466666666667,0.29344,184,155,109
357,1.8790533333333332,0.97294,0.7502266666666667,96,78,58
358,14.59904,11.183473333333334,6.80572,143,120,87
359,14.59904,11.183473333333334,6.80572,143,120,87
360,62.41473333333333,48.64969333333333,28.476673333333334,193,162,117
361,39.43463333333333,30.337886666666666,16.966186666666665,197,165,120
362,18.48336,14.8612,9.16428,161,136,98
363,5.748306666666666,5.107453333333333,2.421813333333333,114,107,69
364,13.83012,11.490746666666666,7.129566666666666,158,134,96
365,6.250226666666666,5.2841,2.8718666666666666,141,121,85
366,6.250226666666666,5.2841,2.8718666666666666,141,121,85
367,0.8509333333333333,0.62226,0.2609066666666667,174,150,106
368,61.144146666666664,52.81096,34.008813333333336,198,163,118
369,61.144146666666664,52.81096,34.008813333333336,198,163,118
370,95.07968666666666,76.78374666666667,48.99246,192,165,117
371,77.68674666666666,62.20278,38.738913333333336,194,167,118
372,56.948966666666664,46.09859333333333,29.36482,191,164,115
373,56.948966666666664,46.09859333333333,29.36482,191,164,115
374,22.36704,18.251926666666666,11.637593333333333,192,160,114
375,23.7055,19.51316,13.509913333333333,187,159,113
376,1.04694,0.8135,0.47580666666666666,88,75,53
377,7.308386666666666,6.57972,2.8568466666666668,120,106,73
378,80.70473333333334,61.83006,38.78868,189,162,114
379,7.641286666666667,6.492553333333333,3.2282866666666665,188,156,113
380,7.641286666666667,6.492553333333333,3.2282866666666665,188,156,113
381,19.013633333333335,16.853446666666667,8.984766666666667,181,150,110
382,90.66593333333333,62.65286,31.269306666666665,171,141,104
383,90.55188,62.58318,31.725686666666668,170,141,103
384,92.29096,64.23026,33.247,180,148,109
385,98.94540666666667,69.23202,35.714133333333336,181,149,110
386,103.71108666666667,74.77314,41.58448,176,145,106
387,107.96954666666667,79.54594666666667,46.115046666666665,176,147,107
388,99.49619333333334,68.88556,33.801,175,143,105
389,70.12522666666666,50.58922,27.098686666666666,195,168,115
390,97.32442666666667,70.28816,38.92800666666667,169,140,102
391,100.96000666666667,75.40414,46.585773333333336,167,139,101
392,99.52764666666667,73.75626666666666,44.82685333333333,172,143,104
393,93.28862666666667,62.931333333333335,29.661086666666666,172,144,104
394,93.79805333333333,68.14899333333334,40.053153333333334,170,141,103
395,98.66014666666666,72.33279333333333,41.546146666666665,169,140,102
396,97.55692666666667,71.37830666666666,40.72738666666667,165,136,100
397,95.25984666666666,68.09965333333334,36.736713333333334,166,138,101
398,93.1494,65.34916666666666,33.27343333333334,165,138,100
399,0.6354266666666667,0.45884,0.28890666666666664,133,109,81
400,77.9464,56.75855333333333,31.173266666666667,188,162,114
401,9.091673333333333,6.557886666666667,3.87092,152,117,89
402,5.9342,4.21636,2.35882,152,113,84
403,8.696973333333334,6.32008,3.7701466666666668,164,139,100
404,5.899,4.144233333333333,2.3368,174,148,106
405,7.14694,5.069766666666666,2.92188,176,150,107
406,5.7829733333333335,4.07086,2.35952,143,117,87
407,52.89904,42.19621333333333,29.468546666666665,193,164,117
408,59.96255333333333,46.1828,29.561806666666666,189,160,114
409,0.41392666666666666,0.32209333333333334,0.21662,187,159,113
410,81.3,58.556826666666666,31.370213333333332,182,156,110
411,69.84,49.45794,25.07732,188,156,114
412,3.8194333333333335,2.781093333333333,1.6362,177,142,107
413,2.7444,1.8877066666666666,0.9913,159,131,96
414,4.9070133333333334,3.4492,1.8156,163,136,99
415,4.04972,2.9540466666666667,1.6220133333333333,164,141,100
416,84.07764666666667,61.526833333333336,34.21854,197,168,119
417,4.06218,3.080773333333333,1.88212,194,166,118
418,1.1676133333333334,0.8300066666666667,0.45337333333333335,176,149,107
419,0.42023333333333335,0.3045466666666667,0.18325333333333332,131,108,79
420,0.9067333333333333,0.68638,0.3950133333333333,171,144,103
421,76.394,55.476953333333334,30.116686666666666,193,163,116
422,66.69006,47.89093333333334,25.29882,187,160,113
423,74.94152666666666,53.40702666666667,27.482733333333332,189,163,115
424,73.45159333333334,51.711506666666665,25.853493333333333,189,159,115
425,71.38286,49.83959333333333,24.13442,181,152,110
426,66.55584,47.46192,24.79146666666667,188,158,114
427,71.88698,51.68368,27.550746666666665,191,163,116
428,66.34247333333333,47.0596,24.422706666666667,191,163,116
429,74.17994666666667,53.377493333333334,28.40098,191,163,116
430,68.34842,49.28592,26.659846666666667,193,164,117
431,65.68389333333333,47.16744,24.919253333333334,190,163,115
432,85.34735333333333,60.22627333333333,27.823513333333334,184,153,111
433,70.98046,50.81818666666667,26.756926666666665,184,153,111
434,34.95602,32.56372,20.87994,157,200,103
435,30.476506666666666,27.045493333333333,18.16558,161,200,103
436,69.412,56.1568,40.579386666666664,200,166,120
437,6.597473333333333,7.114966666666667,4.014226666666667,173,190,115
438,33.36848,28.27208,19.957573333333332,184,200,121
439,15.81832,16.20274,9.232813333333333,144,171,95
440,6.297346666666667,5.12438,3.766426666666667,166,139,101
441,22.402006666666665,18.025406666666665,13.17032,154,129,93
442,18.11504,14.557846666666666,10.67546,168,141,102
443,14.59968,11.882473333333333,8.74616,132,110,80
444,0.36446666666666666,0.3055333333333333,0.29730666666666666,84,70,50
445,72.39534666666667,50.99554,25.32802,182,147,108
446,7.325026666666667,5.934053333333333,4.394213333333333,123,103,75
447,0.18709333333333333,0.15618666666666667,0.08970666666666667,123,90,75
448,0.5233066666666667,0.4446866666666667,0.28038,52,37,31
449,0.11516,0.10846666666666667,0.0635,41,38,25
450,0.09309333333333333,0.08568,0.05446,43,38,26
451,1.13292,0.9151133333333333,0.52116,138,114,76
452,0.0011066666666666666,0.0011466666666666667,0.0007,29,30,18
453,0.021893333333333334,0.016533333333333334,0.0118,27,25,15
454,0.01192,0.009653333333333333,0.00732,76,61,46
455,0.90426,0.46288666666666667,0.4020533333333333,83,67,50
456,67.54689333333333,48.09068666666667,24.968366666666668,189,159,115
457,0.01754,0.007213333333333334,0.007146666666666667,32,19,19
458,2.0507466666666665,1.6121333333333334,1.2294666666666667,99,82,60
459,2.0237133333333333,1.51208,1.18874,89,73,54
460,0.3774266666666667,0.16928666666666667,0.19006,76,46,49
461,0.3143066666666667,0.17956666666666668,0.16672666666666666,58,45,34
462,1.03978,0.5187533333333333,0.5224666666666666,83,66,51
463,1.5250133333333333,0.7834066666666667,0.71494,82,69,50
464,1.8242,1.4274,1.02062,114,96,69
465,62.34851333333334,44.38384666666666,23.260426666666667,190,161,115
466,72.45952,52.31969333333333,28.31736666666667,191,163,116
467,67.88297333333334,48.34822,25.187593333333332,191,162,116
468,68.18809333333333,49.38108,27.001126666666668,188,160,114
469,72.64252,52.231833333333334,27.586126666666665,193,166,116
470,72.08477333333333,51.52285333333333,26.8994,193,167,116
471,69.50258666666667,49.90256,26.620806666666667,193,168,116
472,14.005246666666666,15.007046666666668,8.886333333333333,178,186,135
473,1.1993866666666666,0.8024533333333334,0.5776066666666667,69,53,40
474,5.123953333333334,5.696646666666667,3.2668666666666666,183,193,114
475,0.0085,0.005306666666666667,0.005313333333333333,30,20,20
476,0.025753333333333333,0.0162,0.015213333333333334,71,48,43
477,0.01962,0.009773333333333334,0.010526666666666667,41,25,29
478,0.3803533333333333,0.18783333333333332,0.1855,59,45,35
479,0.5753933333333333,0.26258,0.24778666666666666,61,43,38
480,3.2016733333333334,2.5029066666666666,1.89066,163,137,99
481,5.405306666666666,4.110726666666666,3.0201333333333333,171,145,104
482,0.6118533333333334,0.22487333333333334,0.25855333333333336,77,45,51
483,0.4363533333333333,0.22344,0.20742666666666668,61,41,37
484,0.8164066666666666,0.48549333333333333,0.43239333333333335,92,75,55
485,0.50518,0.21710666666666667,0.22515333333333334,66,54,40
486,1.13018,0.3890266666666667,0.43350666666666665,90,73,54
487,1.9331333333333334,2.104973333333333,3.249626666666667,87,67,74
488,3.5871,2.7298466666666665,3.13706,146,120,89
489,3.5871,2.7298466666666665,3.13706,146,120,89
490,3.4683266666666666,2.091946666666667,1.7336133333333332,99,78,64
491,5.13712,3.093593333333333,2.7085933333333334,157,116,98
492,4.6609533333333335,2.6705,2.47052,140,147,124
493,4.42934,2.6445533333333335,2.49064,120,124,102
494,5.047793333333333,2.887426666666667,2.65078,112,117,96
495,58.10048666666667,44.996946666666666,26.236826666666666,195,164,118
496,3.4468133333333335,1.9426666666666668,1.7201133333333334,76,71,59
497,3.4468133333333335,1.9426666666666668,1.7201133333333334,76,71,59
498,3.7181,2.0796533333333334,1.8718733333333333,79,75,63
499,4.377486666666667,2.789686666666667,2.664146666666667,84,78,76
500,3.0970733333333333,1.87964,1.7917866666666666,84,83,70
501,2.9207133333333335,1.76672,1.71704,89,67,66
502,2.887706666666667,1.71822,1.6935,81,83,70
503,2.4231333333333334,1.63824,1.5565533333333332,76,71,78
504,2.5687066666666665,3.3828533333333333,1.5931333333333333,104,131,79
505,3.324873333333333,4.19602,2.0867666666666667,190,252,156
506,41.780186666666665,32.91636,21.669233333333334,191,162,116
507,3.324873333333333,4.19602,2.0867666666666667,190,252,156
508,2.911313333333333,3.3919266666666665,1.45662,119,133,112
509,2.22206,2.883453333333333,1.1538466666666667,106,130,86
510,4.21272,5.3564066666666665,2.38126,150,210,122
511,4.008406666666667,5.093746666666667,2.4957666666666665,110,134,93
512,1.9457133333333334,2.6089333333333333,1.1277266666666668,107,136,82
513,2.2209066666666666,2.96942,1.24118,188,252,156
514,2.2209066666666666,2.96942,1.24118,188,252,156
515,1.3934,1.9812866666666666,0.55336,95,121,72
516,6.164106666666667,8.098946666666667,2.8902,168,228,136
517,7.74868,9.548133333333332,6.64232,254,254,242
518,7.52306,9.240966666666667,6.6532333333333336,254,254,242
519,5.482333333333333,14.859013333333333,4.065526666666667,150,254,116
520,5.908526666666667,32.252046666666665,8.110193333333333,192,254,222
521,5.02938,13.744086666666666,3.7439733333333334,156,254,116
522,5.467786666666667,31.658413333333332,7.436813333333333,124,254,140
523,2.4329,15.915926666666667,2.675466666666667,56,254,60
524,2.346626666666667,14.36166,2.29752,92,254,86
525,6.0613133333333336,17.963253333333334,5.07944,236,254,186
526,6.8463666666666665,18.59508,7.58012,162,254,186
527,4.979133333333333,20.92015333333333,5.7221,78,254,96
528,7.811,18.680613333333334,8.748106666666667,168,254,160
529,8.128726666666667,11.479,6.535306666666667,254,254,242
530,8.916913333333333,18.439686666666667,9.34742,194,254,170
531,8.663,18.45644,9.484426666666666,214,254,178
532,8.853673333333333,19.859966666666665,10.391786666666667,210,254,228
533,5.477686666666667,22.453086666666668,6.576666666666667,70,254,94
534,9.483493333333334,19.38204,10.403746666666667,222,254,190
535,8.506853333333334,18.291366666666665,9.311033333333333,250,254,222
536,8.887133333333333,18.494946666666667,9.5763,254,254,224
537,10.443313333333334,19.057533333333332,10.928166666666666,254,254,240
538,6.3710466666666665,22.44943333333333,7.9664866666666665,96,254,140
539,11.551786666666667,18.924366666666668,11.710293333333333,254,254,242
540,2.6412066666666667,3.12662,1.94328,254,254,236
541,11.200253333333333,18.444306666666666,12.0129,254,254,242
542,11.33136,18.776126666666666,12.71048,254,254,230
543,11.38528,18.47602,12.645586666666667,254,254,238
544,11.145826666666666,18.4311,12.907366666666666,254,254,236
545,10.86322,18.96044,13.129473333333333,254,254,242
546,8.289186666666666,22.26244,12.27566,176,254,186
547,19.952806666666667,28.57144,23.363593333333334,254,254,242
548,11.001206666666667,18.774126666666668,12.910573333333334,254,254,234
549,10.713933333333333,18.39292,12.83306,254,254,238
550,22.957046666666667,20.416846666666668,14.52566,246,254,198
551,7.66324,9.30762,6.73,254,254,242
552,22.619026666666667,19.551606666666668,15.97306,254,254,212
553,18.950073333333332,15.796706666666667,12.35698,254,254,222
554,11.417766666666667,21.75364666666667,10.492633333333334,254,254,242
555,11.454833333333333,21.815026666666668,10.53306,254,254,242
556,11.432673333333334,21.870193333333333,10.518866666666666,254,254,242
557,11.41536,21.90062,10.529253333333333,254,254,242
558,11.47072,22.103766666666665,10.574186666666666,254,254,242
559,11.374333333333333,22.00218,10.50258,254,254,242
560,13.04488,23.327413333333332,12.005633333333334,254,254,242
561,11.4999,22.007246666666667,10.613726666666667,254,254,246
562,8.271786666666667,11.698926666666667,6.628426666666667,254,254,242
563,11.44312,21.957493333333332,10.557553333333333,254,254,244
564,13.29714,24.4938,12.300046666666667,254,254,242
565,13.02948,23.99248,12.060266666666667,254,254,242
566,12.699286666666668,22.653453333333335,11.680953333333333,254,254,242
567,13.387306666666667,23.374726666666668,12.187786666666666,254,254,242
568,13.635093333333334,24.407113333333335,12.511313333333334,254,254,242
569,13.430213333333333,23.326626666666666,12.015786666666667,254,254,242
570,27.01368,36.63676666666667,26.328913333333333,254,254,242
571,33.183613333333334,44.55094,34.173806666666664,254,254,248
572,27.404846666666668,37.48148666666667,28.00054,254,254,250
573,2.50588,3.0625466666666665,1.8318266666666667,254,254,242
574,26.892666666666667,34.4956,26.096686666666667,254,254,242
575,23.7216,29.625753333333332,23.734986666666668,254,254,246
576,23.68498,29.925713333333334,22.026293333333335,254,254,242
577,11.277973333333334,16.647406666666665,10.344106666666667,254,254,242
578,10.905506666666666,16.282333333333334,9.121026666666667,254,254,242
579,8.28256,17.08876,6.90708,254,254,252
580,8.05116,16.372786666666666,6.851493333333333,254,254,242
581,8.056553333333333,16.9221,6.746613333333333,254,254,244
582,7.9667,16.934433333333335,6.759566666666666,254,254,254
583,8.595046666666667,17.433593333333334,7.276666666666666,254,254,254
584,7.429306666666666,9.07272,6.4485133333333335,254,254,250
585,2.9393933333333333,11.51824,3.5622533333333335,102,254,128
586,3.19398,11.498973333333334,3.7640266666666666,96,254,124
587,3.55402,14.64492,4.449866666666667,82,254,94
588,8.963746666666667,17.597073333333334,5.7225866666666665,250,254,250
589,23.67688,26.193006666666665,17.90352,254,254,242
590,22.47289333333333,25.16526,16.40396,254,254,246
591,34.62072666666667,35.20052666666667,23.486746666666665,220,254,182
592,36.593133333333334,35.034173333333335,23.47008,212,254,170
593,20.795766666666665,23.26887333333333,15.91336,254,254,244
594,26.07648,24.398726666666665,16.65614,254,254,242
595,7.9822066666666665,11.308006666666667,6.443973333333333,254,254,242
596,19.887993333333334,23.10915333333333,14.978853333333333,254,254,244
597,31.488493333333334,29.8708,20.14188,194,254,170
598,17.35298,22.290853333333335,13.351586666666666,254,254,242
599,25.277046666666667,25.978446666666667,15.77736,254,254,252
600,25.85818666666667,25.42678666666667,16.215226666666666,254,254,244
601,15.122006666666667,23.655786666666668,11.03388,254,254,246
602,14.497433333333333,23.19336,10.750826666666667,254,254,242
603,11.55498,22.4428,8.829526666666666,254,254,240
604,9.38392,21.791406666666667,7.550526666666666,254,254,242
605,11.172766666666666,22.995093333333333,8.404346666666667,254,254,242
606,2.5168666666666666,3.0406133333333334,1.89184,254,254,242
607,16.015146666666666,18.851366666666667,14.008733333333334,254,254,242
608,20.323673333333332,21.066913333333332,19.27438,254,254,242
609,20.428346666666666,22.13045333333333,20.366946666666667,254,254,242
610,22.906366666666667,23.93098,22.852093333333332,254,254,230
611,27.929653333333334,27.890366666666665,27.53472,254,254,242
612,16.477293333333332,17.514546666666668,15.352573333333334,254,254,232
613,18.664226666666668,19.617926666666666,16.35004,254,254,220
614,12.303813333333334,15.036133333333334,11.89304,254,254,242
615,7.586453333333333,8.439553333333333,7.6400266666666665,254,254,254
616,8.40158,8.7032,8.31506,254,254,254
617,7.35738,9.01288,6.335486666666666,254,254,242
618,9.819126666666667,9.368766666666666,9.325813333333333,254,254,254
619,10.21554,9.510046666666666,10.719306666666666,254,254,254
620,10.414513333333334,9.623166666666666,10.926893333333334,254,252,244
621,7.78896,7.795906666666666,8.223466666666667,254,254,248
622,8.793913333333334,9.753486666666667,7.17124,254,254,242
623,19.443486666666665,21.01104,16.297466666666665,248,254,208
624,19.512593333333335,21.07018,16.384566666666668,248,254,212
625,19.507973333333332,20.9986,16.35184,246,254,212
626,19.433646666666668,21.033313333333332,16.325406666666666,250,254,212
627,19.55482,21.0744,16.482893333333333,250,254,210
628,7.8142,11.312266666666666,6.236853333333333,254,254,242
629,7.999526666666666,11.276606666666666,6.48538,254,254,242
630,19.5532,21.06592,16.45386,250,254,208
631,19.496126666666665,21.025146666666668,16.34806,250,254,208
632,19.62916,21.314746666666668,16.55342,250,254,208
633,9.510353333333333,18.40973333333333,10.823213333333333,254,254,244
634,13.129693333333334,27.345206666666666,10.777186666666667,196,254,182
635,15.18816,30.196766666666665,11.9677,208,254,206
636,15.400326666666666,37.136626666666665,13.3748,198,254,192
637,16.827326666666668,37.42283333333334,14.37972,244,254,244
638,15.4186,32.60031333333333,12.07676,236,254,232
639,9.774713333333333,23.554986666666668,8.172333333333333,228,254,230
640,40.24684666666667,31.621533333333332,30.776326666666666,254,199,236
641,9.833626666666667,26.36215333333333,8.9985,242,254,244
642,11.26918,25.457753333333333,9.572706666666667,246,254,242
643,14.88662,34.4853,12.392726666666666,208,254,222
644,9.264066666666666,21.79726,6.52234,250,254,242
645,6.57882,19.577866666666665,4.886353333333333,254,254,250
646,4.40278,15.50424,3.34268,254,254,238
647,17.404893333333334,24.784013333333334,10.153106666666666,254,254,242
648,15.1051,22.247793333333334,8.81304,254,254,244
649,20.38533333333333,25.728746666666666,11.59252,254,254,250
650,11.46972,21.829946666666668,7.378913333333333,254,254,242
651,25.380713333333333,21.506013333333332,21.5314,254,200,230
652,9.557013333333334,8.473146666666667,4.056846666666667,218,254,154
653,24.267433333333333,27.38334,22.944273333333335,254,254,242
654,43.2236,41.80549333333333,39.05716,254,254,246
655,18.264866666666666,33.017066666666665,18.39753333333333,254,254,236
656,11.167793333333334,32.8227,13.6761,254,254,216
657,6.00582,15.823973333333333,6.59534,254,254,222
658,5.9013,15.515593333333333,6.4861,254,254,236
659,7.737,19.9744,8.23026,242,254,196
660,13.33622,14.972666666666667,10.249126666666667,254,254,220
661,11.995633333333334,14.95656,8.944933333333333,254,254,204
662,15.261753333333333,14.014186666666667,11.67304,254,254,230
663,3.11584,13.601493333333334,2.44952,254,254,226
664,11.88788,26.99404,13.616386666666667,180,254,176
665,9.095946666666666,30.028606666666665,10.931773333333334,216,254,200
666,6.606213333333334,29.72652666666667,7.86656,236,254,186
667,12.761666666666667,30.811486666666667,10.370306666666666,254,254,234
668,21.845413333333333,33.4614,16.89662,254,254,238
669,13.419493333333333,30.485806666666665,11.124926666666667,254,254,234
670,8.672106666666666,22.891466666666666,6.771906666666666,254,254,242
671,10.01494,25.667566666666666,7.894093333333333,254,254,242
672,7.732953333333334,30.528233333333333,8.645073333333332,254,254,240
673,15.66134,14.323073333333333,11.8802,254,254,214
